Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
ERR3684526	96	28	18	17	15	8	1153383	1129451	1108468	1102924	1065678	787051	39	147021	1137561	1139457	52.74	52.78	73072	73072	36219	36219	85448.5	85306.3	5	5	14	14	0	0	0	1	0	0	0	11 + 1 part	11367	98.782	1.000	0.00	7.73	11.82	147021	1125630	73072	73072	36201	36201	85419.1	85277.0	5	5	14	14
ERR3684527	536	355	36	2	0	0	1090088	973636	244623	29375	0	0	487	16572	1071736	1139457	52.78	52.78	2955	2728	1035	776	3676.3	3457.8	112	124	347	414	1	1	5230	1	0	0	0	0 + 0 part	0	93.597	1.004	0.00	37.65	12.33	16572	1070264	2927	2718	1034	772	3652.1	3435.0	113	125	349	416
ERR3684528	75	20	13	13	10	6	1151333	1126088	1111720	1111720	1075714	920660	41	268137	1141252	1139457	52.72	52.78	149938	149938	36051	36051	150888.0	151125.7	3	3	9	9	0	0	0	1	0	0	0	18 + 0 part	13957	98.724	1.001	0.00	7.29	11.99	268137	1125561	149932	149932	36051	36051	150830.5	151068.2	3	3	9	9
ERR3684529	787	389	14	0	0	0	1076948	825639	81967	0	0	0	680	6500	1034372	1139457	52.74	52.78	1931	1780	723	518	2323.7	2109.4	169	197	511	663	0	0	0	0	0	0	0	14 + 0 part	10495	89.459	1.004	0.00	49.45	14.95	6500	1023327	1931	1780	711	-	2313.3	2100.0	169	197	514	-
ERR3684530	205	33	7	7	6	4	1231509	1151562	1116115	1116115	1099309	1011337	106	598766	1200423	1139457	52.69	52.78	173003	598766	43425	44547	354069.3	373013.6	2	1	6	5	0	0	0	2	0	0	0	89 + 1 part	72990	98.810	1.000	0.00	6.49	12.00	598489	1125463	173003	598489	43425	44547	353722.3	372648.0	2	1	6	5
ERR3684531	55	18	15	14	13	7	1137836	1122579	1116421	1109747	1092937	864828	28	299645	1130211	1139457	52.75	52.78	122009	122009	35446	35446	141327.2	140180.4	4	4	11	11	0	0	0	3	0	0	0	4 + 0 part	2825	98.773	1.001	0.00	7.19	11.72	299134	1125973	122009	122009	35446	35446	141039.8	139895.3	4	4	11	11
ERR3684532	668	359	25	1	0	0	1082293	892412	166831	17318	0	0	577	17318	1050506	1139457	52.75	52.78	2495	2318	838	581	3110.5	2867.7	132	150	417	531	0	0	0	0	0	0	0	7 + 0 part	6641	91.170	1.005	0.00	42.36	13.61	17318	1043335	2495	2318	824	552	3100.6	2858.5	132	150	420	537
ERR3684533	53	15	10	10	8	5	1139250	1124412	1115705	1115705	1076356	952207	25	598774	1131765	1139457	52.74	52.78	598774	598774	43425	43425	358472.1	356052.3	1	1	7	7	0	0	0	0	0	0	0	7 + 0 part	5159	98.832	1.001	0.00	13.14	11.90	598690	1126496	598690	598690	43425	43425	358379.2	355959.9	1	1	7	7
ERR3684534	46	14	9	9	7	4	1136502	1124878	1115623	1115623	1075529	951440	20	598822	1129375	1139457	52.74	52.78	598822	598822	43425	43425	365989.7	362751.4	1	1	6	6	0	0	0	1	0	0	0	4 + 0 part	3018	98.790	1.001	0.00	5.95	11.90	598531	1126056	598531	598531	43425	43425	365678.6	362443.1	1	1	6	6
ERR3684535	42	14	9	9	8	6	1134387	1124198	1115691	1115691	1099501	1011488	20	299186	1128654	1139457	52.74	52.78	149931	149931	44588	44588	180943.9	179228.4	3	3	7	7	0	0	0	0	0	0	0	3 + 0 part	1907	98.846	1.001	0.00	6.48	12.07	299186	1126609	149931	149931	44588	44588	180908.6	179193.5	3	3	7	7
ERR3684536	820	389	18	0	0	0	1154517	925009	116380	0	0	0	627	8688	1094608	1139457	52.88	52.78	2313	2245	815	704	2752.5	2644.2	149	158	456	509	3	3	15029	0	0	0	0	44 + 1 part	36352	92.384	1.005	0.00	36.30	12.38	8688	1057821	2307	2230	753	604	2700.8	2594.5	150	160	467	526
ERR3684537	121	35	18	16	13	5	1175093	1138484	1111754	1097003	1040343	792052	58	489017	1154384	1139457	52.74	52.78	77257	85510	26388	26388	235256.4	238338.3	3	2	13	13	0	0	0	1	0	0	0	28 + 2 part	26916	98.841	1.001	0.00	6.57	11.45	488732	1127126	77257	85510	26388	26388	234988.2	238066.6	3	2	13	13
ERR3684538	300	63	31	28	18	7	1238613	1158453	1105272	1086073	916901	551549	117	123492	1195141	1139457	52.70	52.78	43425	45384	11901	13976	51831.4	54364.4	9	8	28	24	0	0	0	2	0	0	0	70 + 3 part	66491	98.761	1.002	0.00	8.96	11.54	123490	1126694	43425	45384	11900	13976	51729.8	54257.8	9	8	28	24
ERR3684539	539	167	81	35	3	1	1236120	1118721	911668	577848	130418	73183	246	73183	1172236	1139457	52.76	52.78	9996	10043	2212	2680	14200.6	14609.1	36	35	127	115	0	0	0	0	0	0	0	67 + 1 part	49795	98.210	1.003	0.00	16.49	11.41	73183	1121825	9996	10043	2212	2680	14163.6	14571.1	36	35	127	115
ERR3684540	97	37	29	25	15	9	1146560	1124182	1101325	1071945	909735	674030	51	120662	1134338	1139457	52.73	52.78	55777	53211	15002	15002	60131.7	59861.5	7	8	22	22	0	0	0	1	0	0	0	10 + 0 part	7049	98.727	1.002	0.00	14.74	11.45	120662	1126390	55777	53211	15002	15002	60109.2	59839.2	7	8	22	22
ERR3684541	1006	235	1	0	0	0	813384	346790	7359	0	0	0	734	7359	697315	1139457	53.07	52.78	999	650	585	-	1239.9	758.8	237	511	605	-	0	0	0	1	0	0	0	0 + 0 part	0	60.931	1.003	0.00	63.47	14.36	7353	696403	994	648	583	-	1232.3	754.1	238	512	607	-
ERR3684542	295	54	25	22	15	7	1233438	1155749	1112147	1090923	989675	718804	101	197318	1187118	1139457	52.71	52.78	71152	73308	11533	16216	84084.0	87601.1	6	5	21	17	0	0	0	1	0	0	0	62 + 3 part	59670	98.718	1.001	0.00	7.19	11.81	197280	1126003	71152	73308	11533	16216	84013.9	87528.0	6	5	21	17
ERR3684543	643	351	34	10	2	0	1157024	972809	319535	172758	56717	0	553	30774	1119354	1139457	52.70	52.78	2701	2566	894	840	5388.4	5293.4	102	106	388	409	2	1	11570	1	0	0	1	66 + 1 part	59914	92.554	1.003	0.00	13.34	10.88	30774	1056877	2671	2564	761	675	5264.8	5171.9	104	108	405	430
ERR3684544	336	208	90	24	1	0	1168480	1114322	808214	342733	27248	0	253	27248	1146273	1139457	52.72	52.78	7450	7450	2117	2222	8513.6	8564.6	51	51	158	155	0	0	0	0	0	0	0	28 + 2 part	24993	98.031	1.004	0.00	9.99	10.53	27248	1120664	7450	7450	2117	2222	8488.3	8539.1	51	51	158	155
ERR3684545	983	313	1	0	0	0	910666	489773	7670	0	0	0	783	7670	827027	1139457	52.79	52.78	1127	871	621	-	1377.1	999.5	241	399	636	-	1	1	854	0	0	0	0	0 + 0 part	0	72.244	1.004	0.00	39.84	11.26	7670	825806	1126	866	620	-	1373.8	997.1	242	400	638	-
ERR3684546	970	136	0	0	0	0	680365	186008	0	0	0	0	657	4119	544430	1139457	53.59	52.78	825	-	554	-	991.3	473.7	232	-	554	-	2	2	3301	1	0	0	0	8 + 0 part	6776	47.057	1.002	0.00	47.12	10.80	4048	536889	818	-	544	-	972.9	464.9	234	-	561	-
ERR3684547	767	117	58	33	9	3	1298886	1150116	1008883	832345	435706	242905	187	96494	1196805	1139457	52.71	52.78	19500	19722	3045	4759	29500.9	30985.6	17	16	75	62	0	0	0	2	0	0	0	84 + 1 part	71680	98.472	1.002	0.00	11.39	11.30	96494	1123401	19500	19722	2995	4759	29430.0	30911.2	17	16	76	62
ERR3684548	41	13	9	9	8	5	1134646	1124558	1116507	1116507	1099703	975670	19	488701	1129159	1139457	52.74	52.78	173003	173003	44533	43425	273095.1	270626.9	2	2	6	7	0	0	0	1	0	0	0	3 + 0 part	2825	98.741	1.001	0.00	13.41	11.81	488611	1125736	173003	173003	44523	43425	272998.5	270531.2	2	2	6	7
ERR3684549	504	328	48	7	0	0	1131970	1027354	371267	84733	0	0	439	15698	1109057	1139457	52.92	52.78	3577	3450	1138	1010	4557.1	4435.5	91	95	301	327	0	0	0	0	0	0	0	23 + 1 part	20585	95.009	1.005	0.00	40.84	12.78	15698	1087270	3577	3450	1112	963	4536.4	4415.4	91	95	303	329
ERR3684550	109	40	30	25	15	7	1150449	1122450	1092454	1057362	868667	590179	60	121080	1137807	1139457	52.72	52.78	51153	51153	13992	13992	60297.8	60210.5	7	7	23	23	0	0	0	1	0	0	1	13 + 0 part	10258	98.732	1.001	0.00	7.11	11.64	120969	1125870	51153	51153	13992	13992	60261.9	60174.6	7	7	23	23
ERR3684551	95	21	12	12	10	7	1159598	1128938	1115637	1115637	1075624	951476	42	241692	1143908	1139457	52.78	52.78	148688	148688	43425	43425	141078.8	141629.9	4	4	9	9	0	0	0	0	0	0	0	20 + 1 part	16504	98.865	1.001	0.00	6.21	11.45	241692	1126744	148688	148688	43425	43425	140894.8	141445.2	4	4	9	9
ERR3684552	80	23	16	13	12	7	1150000	1126946	1112072	1091857	1079578	896127	41	210709	1139285	1139457	52.73	52.78	180574	180574	30555	30555	130277.5	130257.8	3	3	11	11	0	0	0	3	0	0	0	16 + 0 part	12426	98.714	1.001	0.00	5.86	11.55	210709	1125360	180054	180054	30555	30555	130098.8	130079.1	3	3	11	11
ERR3684553	114	30	21	18	12	7	1154247	1130313	1115547	1095049	979975	777585	42	256651	1138665	1139457	52.74	52.78	93109	93109	21015	21015	110720.1	110643.1	4	4	15	15	0	0	0	2	0	0	0	14 + 0 part	12629	98.715	1.001	0.00	6.49	11.91	256375	1125257	93109	93109	21015	21015	110569.6	110492.7	4	4	15	15
ERR3684554	804	54	0	0	0	0	496398	71200	0	0	0	0	483	3246	358426	1139457	53.03	52.78	724	-	538	-	840.9	264.5	185	-	414	-	2	2	2652	0	0	0	0	6 + 0 part	4298	30.979	1.001	0.00	58.87	16.98	2988	353339	721	-	531	-	820.8	258.2	187	-	419	-
ERR3684555	250	144	75	42	5	0	1152025	1111206	935957	697764	157084	0	175	42834	1133422	1139457	52.76	52.78	12851	12851	3304	3209	13878.4	13804.9	31	31	95	97	0	0	0	2	0	0	0	10 + 1 part	9001	98.240	1.004	0.00	10.68	11.84	42834	1123166	12851	12851	3304	3209	13864.2	13790.7	31	31	95	97
ERR3684556	33	13	8	8	7	4	1131719	1124401	1115777	1115777	1099589	975412	17	598790	1127449	1139457	52.75	52.78	598790	598790	44616	43425	368883.0	364995.6	1	1	5	6	0	0	0	1	0	0	0	1 + 0 part	606	98.851	1.001	0.00	7.10	12.52	598520	1126563	598520	598520	44616	43425	368595.7	364711.3	1	1	5	6
ERR3684557	120	48	38	31	13	5	1152032	1122644	1092321	1038790	737092	458636	68	148881	1136639	1139457	52.74	52.78	34702	34702	10751	10751	56343.6	56204.3	8	8	30	30	0	0	0	1	0	0	0	15 + 0 part	10302	98.723	1.001	0.00	7.73	11.55	148836	1125853	34702	34702	10751	10751	56311.8	56172.6	8	8	30	30
ERR3684558	60	14	8	8	7	4	1148037	1125987	1112296	1112296	1100016	975909	31	598808	1138314	1139457	52.75	52.78	598808	598808	43425	43425	365432.2	365065.7	1	1	6	6	0	0	0	2	0	0	0	15 + 0 part	11609	98.769	1.001	0.00	7.02	11.72	598544	1125927	598544	598544	43425	43425	365141.8	364775.5	1	1	6	6
ERR3684559	1035	220	1	0	0	0	821546	322960	5833	0	0	0	783	5833	712111	1139457	52.75	52.78	942	649	569	-	1141.3	713.3	255	532	650	-	1	1	1643	0	0	0	0	3 + 0 part	1779	62.083	1.003	0.00	46.24	13.25	5833	709340	942	648	567	-	1136.1	710.0	255	533	652	-
ERR3684560	36	13	9	9	8	5	1132469	1122860	1113863	1113863	1097058	975526	19	448845	1128066	1139457	52.75	52.78	173002	173002	44554	43425	249243.0	246751.4	2	2	6	7	0	0	0	1	0	0	0	1 + 0 part	905	98.817	1.001	0.00	12.52	11.98	448767	1126585	173002	173002	44554	43425	249165.6	246674.7	2	2	6	7
ERR3684561	938	396	5	0	0	0	1066538	738132	28253	0	0	0	755	6448	998644	1139457	52.66	52.78	1525	1379	700	-	1887.5	1654.2	205	254	588	-	0	0	0	2	0	0	0	35 + 1 part	31214	84.310	1.005	0.00	27.14	12.54	6063	965207	1516	1347	651	-	1845.3	1617.3	206	255	603	-
ERR3684562	870	77	1	0	0	0	551326	102824	5093	0	0	0	539	5093	408162	1139457	52.94	52.78	737	-	529	-	905.2	324.2	197	-	460	-	4	4	6167	0	0	0	0	5 + 0 part	3081	35.485	1.001	0.00	67.23	14.58	5079	404598	735	-	524	-	884.0	316.7	199	-	464	-
ERR3684563	992	236	1	0	0	0	820988	350555	6598	0	0	0	761	6598	718506	1139457	52.78	52.78	983	666	579	-	1206.3	760.7	245	505	629	-	2	1	1543	0	0	0	0	0 + 0 part	0	62.859	1.002	0.00	46.84	13.66	6598	717320	981	665	579	-	1202.0	757.9	246	507	631	-
ERR3684564	88	18	12	11	8	5	1158218	1125932	1115746	1109274	1061821	937740	43	300289	1143129	1139457	52.72	52.78	292008	292008	36109	43425	198094.4	198732.7	2	2	8	7	0	0	0	0	0	0	0	23 + 0 part	16289	98.802	1.001	0.00	5.68	11.81	299502	1126043	292008	292008	36109	36109	197670.2	198307.2	2	2	8	8
ERR3684565	128	73	48	38	12	5	1146343	1124874	1063482	989350	593730	378390	87	118091	1135424	1139457	52.73	52.78	26043	25168	7583	7381	39623.4	39483.2	11	12	42	43	0	0	0	1	0	0	0	10 + 0 part	7815	98.795	1.002	0.00	6.92	11.62	118091	1127288	26043	25168	7583	7381	39600.7	39460.5	11	12	42	43
ERR3684566	140	92	55	38	11	2	1137023	1120260	1019176	897394	461821	154671	102	101451	1128169	1139457	52.74	52.78	20979	20979	5455	4393	28937.4	28650.7	16	16	55	57	0	0	0	2	0	0	0	1 + 0 part	604	98.641	1.003	0.00	8.08	11.63	101451	1126706	20979	20979	5455	4393	28911.8	28625.4	16	16	55	57
ERR3684567	279	201	73	28	1	0	1138096	1096989	741057	428051	31243	0	238	31243	1125708	1139457	52.72	52.78	7360	7360	2179	2081	9474.6	9360.2	45	45	149	155	0	0	0	0	0	0	0	6 + 0 part	5034	98.006	1.004	0.00	16.87	11.42	31159	1120441	7360	7360	2179	2081	9464.4	9350.2	45	45	149	155
ERR3684568	51	17	10	10	8	4	1138093	1124421	1108421	1108421	1078815	939056	27	595256	1132029	1139457	52.74	52.78	595256	595256	36076	32984	354664.9	352352.9	1	1	6	7	0	0	0	0	0	0	0	7 + 0 part	5671	98.813	1.001	0.00	9.15	10.65	595184	1126284	595184	595184	36076	32984	354584.5	352273.0	1	1	6	7
ERR3684569	136	70	44	32	17	6	1152830	1128215	1067784	976466	739047	358948	84	77099	1138411	1139457	52.72	52.78	34200	34200	8073	8073	35672.8	35640.1	12	12	38	38	0	0	0	2	0	0	0	12 + 1 part	11799	98.657	1.002	0.00	7.99	11.64	77099	1125823	34200	34200	8073	8073	35632.3	35599.6	12	12	38	38
ERR3684570	977	350	3	0	0	0	980748	594120	17208	0	0	0	781	6180	900773	1139457	52.90	52.78	1308	1050	643	-	1580.4	1249.4	225	327	622	-	2	2	4234	1	0	0	0	18 + 0 part	14567	77.270	1.004	0.00	59.39	14.93	5765	883991	1303	1038	623	-	1553.7	1228.3	226	329	631	-
ERR3684571	307	184	74	29	3	0	1162769	1107070	823321	490937	99582	0	231	34262	1139828	1139457	52.74	52.78	8873	8873	2421	2421	11469.8	11473.5	38	38	133	133	1	1	17907	1	0	0	0	24 + 0 part	20960	97.791	1.003	0.00	13.16	11.91	34262	1116960	8873	8873	2421	2421	11337.5	11341.2	38	38	134	134
ERR3684572	324	131	65	40	9	0	1198299	1128520	959380	780870	280409	0	172	44362	1158227	1139457	52.79	52.78	15291	16464	3257	3644	16782.2	17058.7	25	24	86	81	0	0	0	2	0	0	0	37 + 0 part	32437	98.480	1.003	0.00	9.51	11.73	44362	1124986	15291	16464	3257	3644	16744.4	17020.2	25	24	86	81
ERR3684573	44	18	12	12	9	6	1131863	1122658	1103031	1103031	1057494	942124	23	299537	1126794	1139457	52.75	52.78	157972	157972	39245	36159	162457.0	160651.6	3	3	8	9	0	0	0	1	0	0	0	0 + 0 part	0	98.789	1.001	0.00	6.57	12.25	299485	1126244	157972	157972	39245	36159	162425.5	160620.5	3	3	8	9
ERR3684574	43	14	10	10	8	5	1133176	1122696	1115045	1115045	1074450	950327	19	530238	1126787	1139457	52.74	52.78	173003	173003	43425	43425	302199.0	298838.7	2	2	7	7	0	0	0	2	0	0	0	1 + 0 part	662	98.728	1.001	0.00	5.95	11.91	529962	1125351	173003	173003	43425	43425	301924.3	298567.1	2	2	7	7
ERR3684575	147	34	17	16	12	9	1182245	1140147	1111241	1103548	1027205	903000	64	149647	1159791	1139457	52.73	52.78	104863	104863	24757	39196	95600.4	97306.4	5	5	13	12	0	0	0	1	0	0	0	38 + 1 part	33844	98.721	1.001	0.00	7.64	12.17	149521	1125307	104863	104863	24757	39196	95522.9	97227.5	5	5	13	12
ERR3684576	111	23	10	10	8	5	1179075	1136464	1115457	1115457	1075629	951479	57	299626	1161230	1139457	52.70	52.78	299158	299158	36109	43425	201571.3	205422.9	2	2	8	7	0	0	0	0	0	0	0	36 + 0 part	33055	98.787	1.001	0.00	11.37	10.21	299260	1126230	299158	299158	36109	43425	201349.9	205197.3	2	2	8	7
ERR3684577	72	17	9	9	7	6	1163616	1136771	1125953	1125953	1089249	1053173	36	448811	1151367	1139457	52.71	52.78	175152	175152	52710	52710	253775.1	256427.7	2	2	6	6	0	0	0	0	0	0	0	21 + 0 part	19915	99.198	1.001	0.00	14.86	12.38	448727	1130778	175152	175152	52710	52710	253690.3	256341.9	2	2	6	6
ERR3684578	842	397	4	0	0	0	1018105	740006	22835	0	0	0	709	6835	962917	1139457	52.71	52.78	1658	1397	702	-	1908.3	1612.7	196	253	547	-	2	2	7901	1	0	0	0	3 + 0 part	2276	83.904	1.004	0.00	47.10	13.55	6100	959575	1658	1395	691	-	1890.0	1597.2	196	254	550	-
ERR3684579	705	51	0	0	0	0	427415	67068	0	0	0	0	400	3487	295573	1139457	53.16	52.78	730	-	529	-	856.5	222.2	148	-	343	-	1	1	834	0	0	0	0	0 + 0 part	0	25.905	1.001	0.00	52.46	11.51	3487	295446	729	-	527	-	854.5	221.7	148	-	344	-
ERR3684580	59	24	18	18	14	8	1134718	1122872	1103262	1103262	1028012	803003	30	194422	1127745	1139457	52.74	52.78	108267	108267	27464	27464	99551.4	98528.2	4	4	14	14	0	0	0	1	0	0	0	1 + 0 part	832	98.774	1.001	0.00	11.45	11.81	194353	1126307	108267	108267	27464	27464	99520.7	98497.8	4	4	14	14
ERR3684581	259	180	84	31	1	0	1145911	1108605	863495	480517	34272	0	211	34272	1131982	1139457	52.72	52.78	8544	8544	2680	2453	10558.6	10489.4	41	41	127	130	0	0	0	0	0	0	0	12 + 0 part	8565	98.308	1.003	0.00	9.70	11.31	34272	1123391	8544	8544	2680	2453	10552.8	10483.5	41	41	127	130
ERR3684582	41	13	9	9	8	5	1134404	1122416	1115059	1115059	1098869	974693	20	448816	1127968	1139457	52.75	52.78	172320	172320	44616	43425	249139.6	246627.5	2	2	6	7	0	0	0	0	0	0	0	1 + 0 part	665	98.871	1.001	0.00	11.00	11.80	448747	1127208	172320	172320	44616	43425	249084.0	246572.5	2	2	6	7
ERR3684583	474	96	52	33	14	2	1261082	1156116	1078793	941928	638095	209241	155	127957	1194364	1139457	52.73	52.78	25874	28090	5062	6900	38140.8	39978.6	13	12	52	43	0	0	0	1	0	0	0	75 + 0 part	66342	98.785	1.001	0.00	4.70	10.56	127957	1126749	25874	28090	5062	6900	38062.9	39897.0	13	12	52	43
ERR3684584	244	37	18	16	12	4	1207531	1144037	1115326	1101267	1033022	727110	76	297953	1169614	1139457	52.72	52.78	160466	160466	22988	30608	143752.4	147556.9	3	3	13	12	0	0	0	0	0	0	0	45 + 0 part	40470	98.787	1.001	0.00	5.06	11.01	297953	1126587	160466	160466	22988	30608	143713.0	147516.6	3	3	13	12
ERR3684585	531	141	64	32	9	1	1250887	1134656	934346	703719	350550	78285	212	78285	1184132	1139457	52.74	52.78	13361	15325	2801	3586	20077.1	20864.3	23	21	98	86	0	0	0	3	0	0	0	67 + 3 part	57697	98.490	1.003	0.00	9.25	11.82	78285	1124799	13361	15325	2698	3586	20014.8	20799.6	23	21	99	86
ERR3684586	616	19	0	0	0	0	334535	24291	0	0	0	0	301	2593	204416	1139457	53.15	52.78	664	-	519	-	746.4	133.9	120	-	261	-	1	1	2593	0	0	0	0	23 + 1 part	20278	16.062	1.002	0.00	51.26	6.00	1341	183372	627	-	-	-	628.9	112.8	130	-	-	-
ERR3684587	276	190	80	29	2	0	1148428	1109154	815442	450978	72345	0	223	37339	1133255	1139457	52.73	52.78	8343	8334	2543	2404	10601.4	10543.7	42	43	137	140	2	2	10506	1	0	0	0	13 + 1 part	12578	98.009	1.003	0.00	12.41	11.61	37339	1120058	8343	8334	2532	2404	10554.2	10496.8	42	43	139	141
ERR3684588	433	98	47	23	10	7	1260777	1140341	1026658	851726	632893	517127	180	121333	1196466	1139457	52.67	52.78	40265	40265	3203	5039	43633.0	45816.1	9	9	60	47	0	0	0	1	0	0	0	79 + 5 part	70298	98.499	1.002	0.00	9.69	11.83	121333	1124529	40265	40265	3203	5039	43569.5	45749.3	9	9	60	47
ERR3684589	1027	345	41	9	2	0	1278612	1024749	388550	168550	66348	0	554	35059	1170733	1139457	52.59	52.78	3308	3389	893	999	6034.3	6199.9	91	87	376	346	1	1	7763	1	0	0	1	111 + 6 part	100581	93.457	1.003	0.00	11.23	10.11	35059	1068116	3302	3387	595	731	5925.1	6087.7	92	87	411	369
ERR3684590	819	412	12	0	0	0	1018672	765446	73718	0	0	0	696	7710	967758	1139457	52.74	52.78	1596	1412	729	-	2072.2	1760.0	190	247	535	-	4	2	8961	0	0	0	0	4 + 0 part	2503	84.370	1.004	0.00	28.08	11.50	7710	965084	1591	1409	724	-	2045.0	1736.8	191	249	538	-
ERR3684591	996	329	2	0	0	0	942686	540040	13684	0	0	0	767	7735	848497	1139457	52.52	52.78	1251	936	621	-	1519.2	1131.3	226	360	615	-	0	0	0	1	0	0	0	22 + 1 part	18180	72.571	1.003	0.00	46.07	10.61	7735	829189	1239	922	595	-	1496.2	1114.1	227	363	624	-
ERR3684592	313	236	74	21	1	0	1127460	1086667	664296	301445	31692	0	276	31692	1116691	1139457	52.74	52.78	5987	5901	1906	1771	7833.5	7677.0	55	57	181	192	1	1	2595	2	0	0	0	2 + 0 part	1258	97.455	1.004	0.00	17.05	12.47	31692	1114493	5987	5901	1886	1762	7815.4	7659.2	55	57	181	193
ERR3684593	462	307	57	11	0	0	1111675	1016037	439183	140332	0	0	415	17947	1096750	1139457	52.82	52.78	4029	3833	1211	963	5044.4	4855.4	82	88	282	317	1	1	6777	2	0	0	0	5 + 1 part	5389	95.314	1.005	0.00	17.60	10.82	17947	1090845	3908	3750	1201	931	5002.7	4815.2	83	89	284	320
ERR3684594	674	379	29	2	0	0	1119424	940879	210845	34335	0	0	578	20924	1084861	1139457	52.76	52.78	2491	2322	883	703	3463.7	3297.8	127	138	417	479	1	1	4197	2	0	0	0	21 + 3 part	21624	92.852	1.005	0.00	16.19	10.73	20924	1062621	2489	2289	842	646	3427.8	3263.6	128	139	424	491
ERR3684595	1085	325	2	0	0	0	956357	535069	11172	0	0	0	772	5938	851686	1139457	53.06	52.78	1235	922	624	-	1500.1	1121.2	226	362	620	-	1	1	2904	0	0	0	0	10 + 0 part	10384	73.528	1.004	0.00	25.56	13.32	5938	841039	1224	904	606	-	1481.0	1107.0	228	365	629	-
ERR3684596	236	101	61	39	11	1	1178217	1132389	1042128	867270	432217	65547	132	65547	1153047	1139457	52.69	52.78	18077	18077	5141	5792	23619.5	23901.2	18	18	61	58	1	1	17681	2	0	0	0	31 + 0 part	27150	98.506	1.002	0.00	9.16	11.39	65547	1124182	18077	18077	4761	5591	23472.5	23752.5	18	18	62	59
ERR3684597	126	83	47	27	8	3	1137372	1118364	1021676	881919	575144	393660	97	247784	1129733	1139457	52.73	52.78	31241	31241	5082	4919	75666.2	75020.5	8	8	47	48	0	0	0	3	0	0	0	3 + 0 part	2576	98.616	1.002	0.00	7.55	11.81	247477	1125692	31240	31240	5082	4919	75524.8	74880.3	8	8	47	48
ERR3684598	427	10	0	0	0	0	225440	12233	0	0	0	0	180	1908	119505	1139457	52.98	52.78	640	-	528	-	713.6	74.8	74	-	157	-	2	2	3125	0	0	0	0	3 + 0 part	2191	10.288	1.001	0.00	59.68	10.23	1594	117284	632	-	520	-	689.3	72.3	76	-	159	-
ERR3684599	135	87	55	34	10	4	1144708	1123470	1043000	898175	525897	307698	103	96768	1135630	1139457	52.74	52.78	23309	23309	5461	5461	35453.7	35334.6	12	12	52	52	0	0	0	1	0	0	0	9 + 0 part	9314	98.615	1.002	0.00	6.93	11.37	96768	1125475	23309	23309	5461	5461	35430.8	35311.8	12	12	52	52
ERR3684600	57	26	18	17	12	8	1134320	1123176	1103178	1095637	991645	835330	32	138830	1128282	1139457	52.74	52.78	112835	112835	24965	23902	92003.4	91101.1	5	5	13	14	0	0	0	1	0	0	0	1 + 0 part	970	98.799	1.001	0.00	6.12	11.98	138830	1126609	112835	112835	24965	23892	91997.8	91095.5	5	5	13	14
ERR3684601	673	356	38	1	0	0	1142194	971227	253003	10075	0	0	531	10075	1097002	1139457	52.78	52.78	2883	2779	932	787	3487.8	3357.8	117	125	373	418	2	2	17505	0	0	0	0	30 + 0 part	22428	93.853	1.005	0.00	15.08	10.52	10075	1074434	2836	2774	899	733	3419.8	3292.3	119	127	377	424
ERR3684602	406	290	68	11	0	0	1130154	1063341	511968	128587	0	0	362	17315	1116072	1139457	52.74	52.78	4748	4639	1458	1286	5275.4	5167.2	78	80	242	257	0	0	0	0	0	0	1	8 + 0 part	5718	97.022	1.004	0.00	10.91	10.64	17315	1109526	4699	4488	1458	1269	5268.0	5159.9	78	81	242	257
ERR3684603	120	1	0	0	0	0	55989	1201	0	0	0	0	26	1201	16518	1139457	54.52	52.78	637	-	516	-	665.8	9.7	12	-	23	-	1	1	543	0	0	0	0	0 + 0 part	0	1.447	1.002	0.00	60.56	18.17	1201	16512	637	-	514	-	659.6	9.6	12	-	23	-
ERR3684604	298	12	0	0	0	0	136725	16544	0	0	0	0	94	1742	66997	1139457	53.59	52.78	649	-	525	-	823.1	48.4	35	-	81	-	1	1	537	0	0	0	0	28 + 0 part	25884	3.494	1.002	0.00	157.92	27.57	1226	39893	525	-	-	-	384.4	22.6	52	-	-	-
ERR3684605	304	5	0	0	0	0	155153	6744	0	0	0	0	116	1749	74822	1139457	52.72	52.78	618	-	522	-	695.4	45.7	49	-	102	-	0	0	0	0	0	0	0	4 + 0 part	4531	6.153	1.001	0.00	74.15	19.96	1293	70125	598	-	509	-	610.5	40.1	53	-	107	-
